date,time,cum_ticks,open,high,low,close,cum_dollar_value,cum_buy_volume,cum_volume
2023-09-04,00:46:43.255,5449,1636.45,1636.45,1636.4,1636.41,21892.593377,2245.8747999999914,2245.8747999999914
2023-09-04,00:46:49.354,5484,1636.41,1636.41,1636.1,1636.1,22534.706001,2259.647399999991,2259.647399999991
2023-09-04,00:46:49.354,5500,1636.09,1636.09,1636.0,1636.0,20758.908607,2272.336099999991,2272.336099999991
2023-09-04,00:47:02.471,5565,1635.98,1635.98,1635.89,1635.96,20053.469412000006,2284.594399999989,2284.594399999989
2023-09-04,00:47:36.492,5599,1635.97,1636.05,1635.97,1636.05,20462.449975000003,2297.101699999989,2297.101699999989
2023-09-04,00:48:34.287,5673,1636.04,1636.05,1636.04,1636.04,22685.028982999997,2310.967499999989,2310.967499999989
2023-09-04,00:48:34.287,5682,1636.04,1636.04,1636.03,1636.03,20707.498888,2323.6245999999887,2323.6245999999887
2023-09-04,00:49:25.760,5784,1636.02,1636.05,1636.0,1636.04,20983.283414999994,2336.4503999999874,2336.4503999999874
2023-09-04,00:50:18.870,5878,1636.04,1636.05,1636.04,1636.05,20125.680698,2348.751799999986,2348.751799999986
2023-09-04,00:50:42.038,5905,1636.04,1636.05,1636.04,1636.04,23158.159354999996,2362.906799999986,2362.906799999986
2023-09-04,00:50:42.046,5928,1636.04,1636.04,1635.94,1635.94,20006.384168999997,2375.1353999999865,2375.1353999999865
2023-09-04,00:51:02.775,5984,1635.9,1635.9,1635.87,1635.87,30110.259389,2393.5415999999855,2393.5415999999855
2023-09-04,00:51:02.815,6005,1635.87,1635.87,1635.6,1635.6,23045.199192999997,2407.6300999999844,2407.6300999999844
2023-09-04,00:51:05.022,6028,1635.57,1635.58,1635.52,1635.52,34871.36067,2428.9511999999827,2428.9511999999827
2023-09-04,00:51:12.496,6045,1635.51,1635.51,1635.4,1635.4,22195.378334,2442.522999999983,2442.522999999983
2023-09-04,00:51:12.499,6055,1635.4,1635.4,1635.37,1635.37,23980.177755,2457.186299999983,2457.186299999983
2023-09-04,00:51:12.527,6065,1635.37,1635.37,1635.3,1635.3,21064.527145,2470.0672999999824,2470.0672999999824
2023-09-04,00:51:12.537,6073,1635.3,1635.3,1635.27,1635.27,20562.284711,2482.6414999999824,2482.6414999999824
2023-09-04,00:51:12.597,6100,1635.25,1635.25,1634.98,1634.98,20238.869688000002,2495.0190999999822,2495.0190999999822
2023-09-04,00:51:14.046,6109,1634.98,1634.99,1634.98,1634.98,22424.569215000003,2508.7345999999825,2508.7345999999825
2023-09-04,00:51:15.860,6129,1634.98,1634.98,1634.91,1634.92,20722.096202,2521.4090999999835,2521.4090999999835
2023-09-04,00:51:17.145,6135,1634.92,1634.93,1634.92,1634.93,20234.188673,2533.7852999999836,2533.7852999999836
2023-09-04,00:51:17.787,6145,1635.0,1635.05,1635.0,1635.05,23429.27932,2548.114699999984,2548.114699999984
2023-09-04,00:52:02.501,6223,1635.08,1635.08,1635.07,1635.08,22862.609858999997,2562.0972999999844,2562.0972999999844
2023-09-04,00:52:02.503,6230,1635.08,1635.08,1635.08,1635.08,20100.855979999993,2574.3907999999847,2574.3907999999847
2023-09-04,00:52:16.154,6265,1635.08,1635.15,1635.08,1635.14,20851.833909000004,2587.1433999999836,2587.1433999999836
2023-09-04,00:53:13.765,6385,1635.14,1635.14,1634.91,1634.91,23293.672579000013,2601.3903999999857,2601.3903999999857
2023-09-04,00:53:17.064,6394,1634.91,1634.92,1634.91,1634.91,24385.010493,2616.3055999999856,2616.3055999999856
2023-09-04,00:53:42.112,6426,1634.9,1634.9,1634.86,1634.88,20557.247597999998,2628.8797999999865,2628.8797999999865
2023-09-04,00:54:27.336,6506,1634.89,1634.99,1634.87,1634.87,22439.752034999998,2642.6048999999866,2642.6048999999866
2023-09-04,00:54:54.634,6549,1634.86,1634.86,1634.68,1634.68,23304.935789999996,2656.860899999988,2656.860899999988
2023-09-04,00:54:54.634,6557,1634.68,1634.68,1634.68,1634.68,20337.217348000002,2669.3019999999874,2669.3019999999874
2023-09-04,00:54:54.634,6561,1634.68,1634.68,1634.67,1634.67,29846.874359,2687.5605999999875,2687.5605999999875
2023-09-04,00:54:59.795,6574,1634.65,1634.65,1634.56,1634.56,56942.316048999994,2722.396899999988,2722.396899999988
2023-09-04,00:54:59.795,6577,1634.56,1634.56,1634.56,1634.56,20513.074176000002,2734.9464999999877,2734.9464999999877
2023-09-04,00:55:33.470,6657,1634.56,1634.57,1634.56,1634.56,25189.733625,2750.357199999987,2750.357199999987
